sex,name,decade,count
F,Raelene,1950,83
F,Justina,1950,83
F,Tama,1950,83
M,Bonifacio,1950,83
M,Henri,1950,83
M,Artemio,1950,83
M,Elzie,1950,83
M,Eladio,1950,83
M,Celso,1950,83
F,Candelaria,1950,82
F,Charlesetta,1950,82
F,Enola,1950,82
F,Loni,1950,82
F,Latricia,1950,82
M,Maximo,1950,82
F,Tawanna,1950,82
F,Johnsie,1950,82
M,Raeford,1950,82
F,Esta,1950,82
F,Paulita,1950,82
M,Ryland,1950,82
F,Vannessa,1950,81
F,Tressa,1950,81
M,Darry,1950,81
M,Kee,1950,81
F,Kit,1950,81
F,Terresa,1950,81
M,Bernell,1950,81
F,Aurea,1950,81
F,Zenaida,1950,81
F,Catarina,1950,81
M,Dillard,1950,80
M,Jewell,1950,80
F,Bari,1950,80
F,Alexa,1950,80
F,Fatima,1950,80
F,Natividad,1950,80
F,Melony,1950,80
F,Bella,1950,80
F,Marcela,1950,80
M,Lyn,1950,80
M,Garey,1950,80
M,Sandra,1950,80
M,Candido,1950,80
M,Donna,1950,80
M,Caleb,1950,80
M,Denise,1950,80
F,Theressa,1950,80
M,Tyronne,1950,80
F,Magaly,1950,80
M,Josue,1950,80
F,Otilia,1950,80
M,Juventino,1950,80
F,Zenobia,1950,79
M,Dock,1950,79
M,Yancy,1950,79
F,Vivienne,1950,79
F,Annabel,1950,79
F,Londa,1950,79
F,Lyla,1950,79
F,Lisette,1950,79
M,Arlin,1950,79
M,Lucian,1950,79
M,Henderson,1950,79
M,Gery,1950,79
F,Simona,1950,79
M,Dov,1950,79
M,Rufino,1950,79
M,Benigno,1950,79
M,Eliazar,1950,79
M,Leamon,1950,78
F,Cydney,1950,78
F,Chari,1950,78
F,Angelique,1950,78
F,Dann,1950,78
F,Yasmin,1950,78
F,Staci,1950,78
F,Lore,1950,78
M,Nils,1950,78
M,Sharon,1950,78
F,Wylene,1950,78
F,Madge,1950,78
F,Idolina,1950,78
F,Henry,1950,77
M,Thurston,1950,77
F,Danelle,1950,77
F,Reina,1950,77
F,Shana,1950,77
F,Josephina,1950,77
F,Timothy,1950,77
F,Arlys,1950,77
M,Frances,1950,77
F,Refugia,1950,77
M,Rayburn,1950,76
F,Sharilyn,1950,76
F,Janiece,1950,76
F,Sharee,1950,76
F,Donetta,1950,76
F,Cori,1950,76
F,Alethea,1950,76
M,Palmer,1950,76
F,Thomasena,1950,76
F,Gerianne,1950,76
M,Kieran,1950,76
F,Modesta,1950,76
M,Paulo,1950,76
F,Iola,1950,75
F,Marcelina,1950,75
F,Teddi,1950,75
F,Zina,1950,75
F,Mirian,1950,75
F,Eneida,1950,75
F,Ray,1950,74
M,Alvie,1950,74
M,Madison,1950,74
F,Maren,1950,74
F,Sandee,1950,74
F,Valli,1950,74
F,Sharan,1950,74
F,Peri,1950,74
F,Oleta,1950,74
F,Letty,1950,74
M,Jerel,1950,74
M,Isidoro,1950,74
F,Rosaria,1950,74
F,Syble,1950,73
F,Sharion,1950,73
M,Ennis,1950,73
M,Webster,1950,73
F,Jesus,1950,73
F,Larraine,1950,73
F,Dionne,1950,73
F,Kimberli,1950,73
F,Rolanda,1950,73
F,India,1950,73
F,Karma,1950,73
M,Crispin,1950,73
M,Elizabeth,1950,73
M,Salvadore,1950,73
F,Tomasita,1950,73
M,Justo,1950,73
M,Encarnacion,1950,73
F,Chiquita,1950,72
F,Novella,1950,72
F,Jeanene,1950,72
F,Rossana,1950,72
M,Montgomery,1950,72
M,Elden,1950,72
M,Vinson,1950,72
M,Verlyn,1950,72
M,Estill,1950,72
M,Bernice,1950,72
M,Reagan,1950,72
M,Benard,1950,71
F,Piper,1950,71
F,Perla,1950,71
M,Laurance,1950,71
M,Clarke,1950,71
M,Paris,1950,71
M,Kennth,1950,71
M,Thurmond,1950,71
F,Peg,1950,71
M,Worth,1950,71
M,Rumaldo,1950,71
F,Tessie,1950,70
M,Theo,1950,70
M,Conley,1950,70
F,Lynelle,1950,70
F,Royce,1950,70
F,Cindra,1950,70
F,Tony,1950,70
F,Michell,1950,70
M,Valentino,1950,70
M,Tino,1950,70
M,Elwin,1950,70
M,Maury,1950,70
M,Mickel,1950,70
F,Savannah,1950,70
F,Yong,1950,70
F,Willia,1950,69
F,Tommy,1950,69
F,Gennie,1950,69
F,Sherrell,1950,69
M,Hezekiah,1950,69
M,Dempsey,1950,69
F,Pearlene,1950,69
F,Lida,1950,69
F,Kenda,1950,69
F,Meta,1950,69
F,Anabel,1950,69
F,Jimmy,1950,69
M,Sol,1950,69
M,Ambrosio,1950,69
F,Arlinda,1950,68
F,Maxcine,1950,68
F,Merita,1950,68
M,Shelly,1950,68
M,Edd,1950,68
M,Author,1950,68
F,Joelle,1950,68
F,Julene,1950,68
F,Kayleen,1950,68
M,Garrick,1950,68
M,Casimiro,1950,68
M,Willy,1950,68
M,Darrin,1950,68
M,Lyndell,1950,68
F,Lizette,1950,68
F,Milagro,1950,68
F,Gitty,1950,68
M,Jerrel,1950,67
F,Micheline,1950,67
F,Denyse,1950,67
F,Roy,1950,67
M,Herb,1950,67
M,Oran,1950,67
M,Marcial,1950,67
M,Girard,1950,67
F,Terrye,1950,67
M,Omer,1950,67
M,Percell,1950,67
F,Merryl,1950,67
F,Jenine,1950,66
F,Valda,1950,66
F,Mitzie,1950,66
M,Garret,1950,66
M,Glendon,1950,66
M,Fransico,1950,66
F,Aretha,1950,66
F,Wilhelmenia,1950,66
M,Meyer,1950,66
M,Zack,1950,65
M,Sanders,1950,65
M,Shedrick,1950,65
F,Lavonna,1950,65
F,Denita,1950,65
F,Kendall,1950,65
F,Pia,1950,65
M,Kory,1950,65
M,Gill,1950,65
F,Lavinia,1950,65
F,Bethann,1950,65
M,Judge,1950,64
F,Stefani,1950,64
F,Jolyn,1950,64
M,Wylie,1950,64
F,Caridad,1950,64
M,Amando,1950,64
M,Lawson,1950,63
M,Waymond,1950,63
M,Vann,1950,63
F,Tomi,1950,63
F,Sharolyn,1950,63
F,Tamar,1950,63
M,Ford,1950,63
M,Arvid,1950,63
M,Daren,1950,63
M,Lorne,1950,63
F,Raynette,1950,63
F,Sun,1950,63
F,Devorah,1950,63
F,Ludivina,1950,63
F,Amada,1950,63
M,Keenan,1950,62
F,Bernetta,1950,62
F,Kandice,1950,62
F,Troy,1950,62
F,Lorita,1950,62
F,Tonette,1950,62
F,Stephen,1950,62
F,Jena,1950,62
M,Loran,1950,62
M,Isreal,1950,62
F,Magali,1950,62
M,Dimas,1950,62
M,Leobardo,1950,62
M,Lavon,1950,61
M,Earlie,1950,61
F,Laurinda,1950,61
F,Joella,1950,61
F,Silvana,1950,61
F,Lizanne,1950,61
M,Niles,1950,61
M,Serge,1950,61
M,Darin,1950,61
M,Ventura,1950,61
F,Treasa,1950,61
F,Tammye,1950,61
F,Erminia,1950,61
M,Alphonzo,1950,60
M,Rosevelt,1950,60
F,Genie,1950,60
F,Arla,1950,60
F,Loralee,1950,60
F,Windy,1950,60
F,Rosana,1950,60
M,Alonso,1950,60
M,Ubaldo,1950,60
M,Luigi,1950,60
F,Margherita,1950,60
M,Ephraim,1950,60
M,Hercules,1950,60
F,Ofilia,1950,60
M,Glade,1950,60
M,Cardell,1950,59
F,Bernardine,1950,59
F,Demetra,1950,59
M,Reno,1950,59
M,Kieth,1950,59
M,Loras,1950,59
F,Sallyann,1950,59
F,Fanny,1950,59
F,Maryjean,1950,59
F,Kellye,1950,59
M,Mateo,1950,59
F,Blenda,1950,58
F,Synthia,1950,58
F,Mechelle,1950,58
M,Charlton,1950,58
F,Chere,1950,58
F,Michel,1950,58
F,Jeffrey,1950,58
M,Wendel,1950,58
M,Mikeal,1950,58
F,Nelwyn,1950,58
F,Antonina,1950,58
M,Carlyle,1950,58
F,Eufemia,1950,58
M,Rayfield,1950,57
F,Rosaline,1950,57
F,Ona,1950,57
F,Erna,1950,57
F,Verla,1950,57
F,Launa,1950,57
F,Leota,1950,57
F,Christiane,1950,57
F,Eda,1950,57
F,Valery,1950,57
F,Zoila,1950,57
M,Clem,1950,57
M,Maverick,1950,57
F,Livia,1950,57
M,Asa,1950,57
M,Lawton,1950,57
F,Joslyn,1950,57
F,Luba,1950,57
M,Leverne,1950,57
M,Dicky,1950,57
F,Lilliam,1950,57
M,Radames,1950,57
M,Lebron,1950,57
F,Audelia,1950,57
M,Cosme,1950,57
M,Richmond,1950,56
F,Rory,1950,56
F,Giovanna,1950,56
F,Deniece,1950,56
F,Darci,1950,56
F,Terra,1950,56
F,Gwynne,1950,56
M,Denton,1950,56
M,Sabino,1950,56
M,Lew,1950,56
F,Artie,1950,56
F,Rochel,1950,56
F,Mirta,1950,56
F,Ivelisse,1950,56
M,Eligio,1950,56
F,Francena,1950,56
F,Starlene,1950,55
F,Margene,1950,55
F,Lynna,1950,55
F,Stephenie,1950,55
F,Clair,1950,55
F,Stacia,1950,55
F,Shanda,1950,55
F,Karri,1950,55
F,Tammara,1950,55
F,Denna,1950,55
M,Ronaldo,1950,55
M,Kennard,1950,55
M,Merlyn,1950,55
M,Farris,1950,55
F,Chong,1950,55
F,Senaida,1950,55
M,Cesario,1950,55
M,Bernabe,1950,55
F,Floria,1950,54
M,Woodie,1950,54
M,Jonnie,1950,54
F,Suzi,1950,54
F,Vesta,1950,54
F,Tyra,1950,54
F,Misty,1950,54
F,Sherian,1950,54
F,Augustina,1950,54
F,Torey,1950,54
M,Melvyn,1950,54
M,Collin,1950,54
M,Guido,1950,54
M,Olan,1950,54
M,Zev,1950,54
F,Vermell,1950,54
F,Florentina,1950,54
F,Dortha,1950,53
M,Hershell,1950,53
F,Sigrid,1950,53
F,Merlene,1950,53
F,Jodene,1950,53
F,Carlota,1950,53
F,Renda,1950,53
F,Tamyra,1950,53
M,Lindy,1950,53
M,Jamey,1950,53
M,Flint,1950,53
M,Johnell,1950,53
M,Baxter,1950,53
F,Azalia,1950,53
F,Tommye,1950,53
M,Pilar,1950,53
F,Corlis,1950,52
M,Cornelious,1950,52
M,Llewellyn,1950,52
M,Desi,1950,52
F,Jenise,1950,52
F,Merilee,1950,52
F,Laury,1950,52
F,Dannette,1950,52
F,Darlena,1950,52
F,Christel,1950,52
M,Gloria,1950,52
M,Enos,1950,52
M,Cloyd,1950,52
F,Vicenta,1950,52
F,Edelmira,1950,52
F,Arlean,1950,51
F,Dodie,1950,51
F,Shawnee,1950,51
F,Latonya,1950,51
M,Geoff,1950,51
M,Ora,1950,51
F,Roselle,1950,51
F,Hildy,1950,51
F,Estefana,1950,51
M,Ovidio,1950,51
M,Brenda,1950,50
M,Elisha,1950,50
F,Norah,1950,50
F,Lenda,1950,50
F,Nathalie,1950,50
F,Dorrie,1950,50
F,Lorry,1950,50
M,Delvin,1950,50
M,Cornelio,1950,50
M,Jock,1950,50
M,Dolores,1950,50
F,Evelina,1950,50
M,Odie,1950,50
F,Marlane,1950,50
M,Miquel,1950,50
F,Hilaria,1950,50
M,Doroteo,1950,50
M,Trey,1950,50
F,Sheliah,1950,49
F,Julienne,1950,49
F,Karel,1950,49
F,Alyse,1950,49
F,Cyndie,1950,49
F,Gabriella,1950,49
F,Corey,1950,49
M,Deane,1950,49
M,Darel,1950,49
M,Montie,1950,49
M,Roderic,1950,49
M,Daryll,1950,49
M,Titus,1950,49
M,Claudie,1950,49
F,Vergie,1950,49
F,Randye,1950,49
F,Aracelis,1950,49
M,Hazel,1950,49
M,Magdaleno,1950,49
F,Curtis,1950,48
M,Reginal,1950,48
M,Godfrey,1950,48
M,Miller,1950,48
F,Lia,1950,48
F,Lavina,1950,48
F,Adelia,1950,48
F,Loriann,1950,48
M,Regan,1950,48
M,Linden,1950,48
M,Doran,1950,48
M,Linn,1950,48
M,Boris,1950,48
M,Andra,1950,48
M,Jonah,1950,48
F,Jacqualine,1950,48
M,Elam,1950,48
F,Teodora,1950,48
F,Aracelia,1950,48
F,Florida,1950,47
F,Arthur,1950,47
F,Camellia,1950,47
M,Waylon,1950,47
F,Christopher,1950,47
F,Racheal,1950,47
F,Nicola,1950,47
F,Linn,1950,47
F,Rina,1950,47
F,Vanita,1950,47
F,Leeanne,1950,47
F,Frederica,1950,47
M,Octaviano,1950,47
M,Quinn,1950,47
M,Franz,1950,47
M,Efrem,1950,47
F,Tereasa,1950,47
F,Delphia,1950,47
F,Delynn,1950,47
M,Audrey,1950,47
F,Arminda,1950,47
M,Valdemar,1950,47
M,Gabino,1950,47
M,Ozell,1950,46
F,Cameron,1950,46
F,Carlyn,1950,46
F,Signe,1950,46
F,Kristeen,1950,46
F,Valeri,1950,46
F,Thalia,1950,46
F,Jenni,1950,46
M,Joan,1950,46
M,Marlo,1950,46
M,Gray,1950,46
F,Alissa,1950,46
M,Jarrell,1950,46
F,Arletha,1950,46
F,Mira,1950,46
F,Alpha,1950,46
M,Tex,1950,46
F,Ivey,1950,46
M,Gurney,1950,46
M,Zeb,1950,46
F,Riva,1950,46
M,Shlomo,1950,46
M,Silvio,1950,46
M,Inez,1950,46
F,Inell,1950,45
F,Mammie,1950,45
M,General,1950,45
F,Page,1950,45
F,Concha,1950,45
F,Kandis,1950,45
F,Terre,1950,45
F,Janae,1950,45
F,Dominique,1950,45
M,Michiel,1950,45
M,Rexford,1950,45
M,Gerhard,1950,45
M,Arcadio,1950,45
M,Waldo,1950,45
F,Sudie,1950,45
M,Mordechai,1950,45
F,Mazie,1950,45
F,Hortense,1950,45
F,Palmira,1950,45
M,Cresencio,1950,45
M,Eliberto,1950,45
F,Retta,1950,44
F,Irish,1950,44
F,Sammye,1950,44
F,Raymond,1950,44
F,Deon,1950,44
F,Ione,1950,44
F,Shela,1950,44
M,Margaret,1950,44
M,Alexandro,1950,44
M,Liam,1950,44
F,Jestine,1950,44
M,Raynard,1950,44
F,Darlean,1950,44
F,Amie,1950,44
M,Hurley,1950,44
M,Isidore,1950,44
M,Zvi,1950,44
M,Bernardino,1950,44
F,Pearlean,1950,43
M,Clovis,1950,43
F,Cher,1950,43
F,Michal,1950,43
F,Lei,1950,43
M,Daryle,1950,43
M,Lambert,1950,43
F,Scarlet,1950,43
M,Jayson,1950,43
F,Joellyn,1950,43
F,Adina,1950,43
F,Nancye,1950,43
F,Barbaraann,1950,43
F,Chanie,1950,43
M,Concepcion,1950,43
M,Elijio,1950,43
M,Uvaldo,1950,43
M,Salome,1950,43
F,Delbra,1950,42
F,Manuelita,1950,42
F,Marguerita,1950,42
F,Kandace,1950,42
F,Sharol,1950,42
F,Paulina,1950,42
F,Velinda,1950,42
M,Rudolpho,1950,42
M,Orrin,1950,42
M,Timm,1950,42
F,Maile,1950,42
F,Coletta,1950,42
M,Cortez,1950,42
M,Dorris,1950,42
M,Oswald,1950,42
F,Celinda,1950,42
M,Vinny,1950,42
M,Yosef,1950,42
M,Inocencio,1950,42
M,Victoriano,1950,42
M,Eluterio,1950,42
M,Toribio,1950,42
F,Julaine,1950,42
F,Vanda,1950,41
M,Dickey,1950,41
F,Zena,1950,41
F,Lane,1950,41
F,Candee,1950,41
F,Manuel,1950,41
F,Verda,1950,41
F,Debborah,1950,41
F,Kimi,1950,41
F,Petrina,1950,41
F,Dorthea,1950,41
F,Jennette,1950,41
F,Leanora,1950,41
F,Julieann,1950,41
M,Ector,1950,41
F,Beverlyn,1950,41
M,Finis,1950,41
M,Baruch,1950,41
M,Emiliano,1950,41
M,Rosa,1950,41
F,Lutricia,1950,40
F,Theresia,1950,40
M,Foy,1950,40
F,Lauralee,1950,40
F,Rayna,1950,40
F,Joannie,1950,40
F,Blair,1950,40
M,Michele,1950,40
M,Rockey,1950,40
M,Damien,1950,40
F,Lajuan,1950,40
F,Ossie,1950,40
F,Wilhemina,1950,40
M,Elgin,1950,40
F,Lisabeth,1950,40
F,Jung,1950,40
F,Olevia,1950,40
M,Ashton,1950,40
M,Michial,1950,40
M,Turner,1950,40
M,Natale,1950,40
F,Maida,1950,40
M,Efraim,1950,40
M,Yitzchok,1950,40
F,Margaretta,1950,40
M,Paulino,1950,40
M,Amadeo,1950,40
F,Gretta,1950,39
F,Evelia,1950,39
F,Raeann,1950,39
F,Prescilla,1950,39
M,Derrel,1950,39
F,Michaeline,1950,39
F,Marykay,1950,39
F,Iraida,1950,39
F,Ignacia,1950,39
F,Cristela,1950,39
M,Elpidio,1950,39
M,Timoteo,1950,39
M,Ascencion,1950,39
M,Rogerio,1950,39
M,Sotero,1950,39
F,Maple,1950,38
F,Melvin,1950,38
M,Derry,1950,38
F,Bernestine,1950,38
F,Jesse,1950,38
F,Leda,1950,38
F,Tani,1950,38
F,Tillie,1950,38
F,Renetta,1950,38
F,Delisa,1950,38
M,Lucky,1950,38
M,Weston,1950,38
F,Blossom,1950,38
F,Mathilda,1950,38
F,Sarina,1950,38
F,Helayne,1950,38
M,Nunzio,1950,38
M,Judah,1950,38
F,Larue,1950,38
M,Nieves,1950,38
M,Eleuterio,1950,38
F,Ceola,1950,37
F,Emmie,1950,37
M,Auther,1950,37
F,Mardi,1950,37
F,Cathlene,1950,37
F,Susette,1950,37
F,Flor,1950,37
F,Shirl,1950,37
M,Orin,1950,37
M,Rahn,1950,37
M,Hilary,1950,37
M,Orest,1950,37
F,Monna,1950,37
M,Ardis,1950,37
M,Luster,1950,37
F,Almeta,1950,37
M,Alfonse,1950,37
F,Grisel,1950,37
M,Yaakov,1950,37
M,Americo,1950,37
M,Randon,1950,37
F,Nicolasa,1950,37
F,Romana,1950,37
M,Fausto,1950,37
M,Placido,1950,37
F,Yolande,1950,36
F,Angelyn,1950,36
F,Annita,1950,36
F,Clementina,1950,36
F,Emelia,1950,36
F,Kelle,1950,36
F,Terrilyn,1950,36
F,Barrie,1950,36
M,Rance,1950,36
M,Samual,1950,36
M,Ozzie,1950,36
M,Gaston,1950,36
M,Mathis,1950,36
F,Alethia,1950,36
M,Arvil,1950,36
M,Willian,1950,36
M,Pierce,1950,36
F,Verlene,1950,36
M,Hampton,1950,36
F,Jerlean,1950,36
F,Sima,1950,36
F,Gisela,1950,36
F,Dalila,1950,36
M,Moishe,1950,36
M,Leopold,1950,36
M,Braulio,1950,36
M,Eulogio,1950,36
M,Sabas,1950,36
F,Jettie,1950,35
F,Sheridan,1950,35
F,Sherill,1950,35
F,Lynnda,1950,35
F,Johna,1950,35
F,Laronda,1950,35
F,Lavera,1950,35
F,Dava,1950,35
F,Darby,1950,35
F,Sharie,1950,35
F,Cammie,1950,35
F,Ltanya,1950,35
F,Toya,1950,35
F,Rebbecca,1950,35
M,Wynn,1950,35
M,Samson,1950,35
F,Shelba,1950,35
F,Michelene,1950,35
F,Renate,1950,35
F,Daphine,1950,35
F,Keith,1950,35
M,Higinio,1950,35
M,Pernell,1950,35
M,Doyce,1950,34
F,Arletta,1950,34
F,Tona,1950,34
F,Delora,1950,34
F,Kellee,1950,34
M,Hayden,1950,34
M,Desiderio,1950,34
M,Kendal,1950,34
M,Wendall,1950,34
F,Twana,1950,34
M,Sinclair,1950,34
M,Wilber,1950,34
M,Weyman,1950,34
F,Roxy,1950,34
M,Marlyn,1950,34
M,Harland,1950,34
F,Birtha,1950,34
F,Scottie,1950,34
F,Gardenia,1950,34
F,Miroslava,1950,34
F,Carolyne,1950,33
F,Donnis,1950,33
F,Marolyn,1950,33
M,Harlon,1950,33
F,Marijane,1950,33
F,Una,1950,33
F,Stephani,1950,33
F,Agustina,1950,33
F,Cookie,1950,33
F,Adriene,1950,33
M,Dixon,1950,33
M,Anthoney,1950,33
M,Randi,1950,33
M,Vincente,1950,33
M,Armond,1950,33
M,Sampson,1950,33
F,Delories,1950,33
M,Delma,1950,33
F,Myong,1950,33
F,Camelia,1950,33
M,Alphonza,1950,33
M,Allison,1950,33
F,Madelaine,1950,33
F,Elidia,1950,33
F,Melida,1950,33
F,Ilda,1950,33
M,Malvin,1950,32
F,Diedre,1950,32
F,Caprice,1950,32
F,Daina,1950,32
F,Janalee,1950,32
F,Pamila,1950,32
F,Luanna,1950,32
F,Conni,1950,32
F,Susannah,1950,32
F,Victor,1950,32
M,Brooke,1950,32
M,Derald,1950,32
M,Corky,1950,32
M,Dayton,1950,32
M,Janet,1950,32
M,Laurent,1950,32
F,Tangela,1950,32
M,Tillman,1950,32
F,Zola,1950,32
M,Levy,1950,32
F,Alda,1950,32
F,Carolanne,1950,32
F,Violeta,1950,32
M,Augusto,1950,32
M,Edelmiro,1950,32
M,Urbano,1950,32
F,Era,1950,31
F,Conchita,1950,31
F,Zona,1950,31
F,Dyann,1950,31
F,Lauraine,1950,31
F,Trish,1950,31
F,Nova,1950,31
F,Laural,1950,31
F,Gia,1950,31
F,Tawnya,1950,31
M,Dustin,1950,31
M,Sid,1950,31
M,Nicola,1950,31
M,Ceasar,1950,31
M,Ardell,1950,31
M,Manfred,1950,31
F,Kyung,1950,31
F,Pearly,1950,31
F,Michelina,1950,31
F,Myrta,1950,31
F,Toniann,1950,31
F,Madelene,1950,31
M,Schuyler,1950,31
M,Menachem,1950,31
F,Ruben,1950,31
F,Lanelle,1950,31
F,Otila,1950,31
M,Cayetano,1950,31
M,Merced,1950,31
F,Pricilla,1950,30
F,Malissa,1950,30
F,Nadene,1950,30
F,Elana,1950,30
F,Eden,1950,30
F,Lynetta,1950,30
F,Chantal,1950,30
M,Addison,1950,30
M,Brenton,1950,30
M,Angus,1950,30
M,Jacque,1950,30
M,Rico,1950,30
M,Primitivo,1950,30
M,Arnie,1950,30
F,Hettie,1950,30
F,Gerilyn,1950,30
F,Dewanna,1950,30
F,Keitha,1950,30
M,Landry,1950,30
M,Purnell,1950,30
F,Melany,1950,30
F,Peter,1950,30
M,Ihor,1950,30
M,Geraldo,1950,30
M,Wolf,1950,30
F,Dalinda,1950,30
M,Melchor,1950,30
M,Luz,1950,30
M,Abelino,1950,30
F,Dannie,1950,29
M,Watson,1950,29
M,Gerome,1950,29
M,Leotis,1950,29
M,Frederico,1950,29
F,Margarite,1950,29
F,Jenice,1950,29
F,Minda,1950,29
F,Evalyn,1950,29
F,Jenell,1950,29
F,Jere,1950,29
F,Paris,1950,29
F,Charmayne,1950,29
F,Vangie,1950,29
F,Miki,1950,29
F,Carri,1950,29
F,Kary,1950,29
F,Kimmie,1950,29
F,Sharri,1950,29
F,Janean,1950,29
F,Tammera,1950,29
F,Holley,1950,29
F,Lulu,1950,29
M,Marshal,1950,29
F,Zita,1950,29
F,Jerrilyn,1950,29
M,Pearl,1950,29
M,Ishmael,1950,29
F,Orelia,1950,29
M,Claiborne,1950,29
M,Ellwood,1950,29
M,Terance,1950,29
M,June,1950,29
F,Merlinda,1950,29
F,Aviva,1950,29
F,Shoshana,1950,29
F,Milta,1950,29
F,Gillian,1950,29
F,Providencia,1950,29
M,Zenon,1950,29
M,Evelyn,1950,29
F,Sherlene,1950,28
F,Remona,1950,28
M,Kem,1950,28
F,Elvera,1950,28
F,Lennie,1950,28
F,Madaline,1950,28
F,Clorinda,1950,28
F,Lilli,1950,28
F,Emmy,1950,28
F,Tracee,1950,28
F,Mallory,1950,28
F,Arden,1950,28
F,Leonore,1950,28
F,Monette,1950,28
M,Norm,1950,28
M,Maximino,1950,28
M,Neill,1950,28
M,Cheryl,1950,28
M,Migel,1950,28
F,Tijuana,1950,28
F,Lavonia,1950,28
F,Fredericka,1950,28
M,Brantley,1950,28
F,Rox,1950,28
F,Lawrence,1950,28
M,Glyn,1950,28
M,Kalvin,1950,28
F,Tressie,1950,28
M,Gardner,1950,28
M,Laurier,1950,28
M,Tedd,1950,28
M,Broadus,1950,28
F,Abbey,1950,28
F,Jude,1950,28
F,Shira,1950,28
F,Marisol,1950,28
M,Blase,1950,28
M,Juanito,1950,28
F,Lecia,1950,28
F,Adelfa,1950,28
F,Lamar,1950,28
F,Syliva,1950,28
F,Reginia,1950,28
F,Robbyn,1950,27
F,Rikki,1950,27
F,Vonna,1950,27
F,Joel,1950,27
F,Lilian,1950,27
F,Barbie,1950,27
F,Bruce,1950,27
F,Refugio,1950,27
M,Rollie,1950,27
M,Andreas,1950,27
F,Berlinda,1950,27
M,Carolyn,1950,27
M,Stevenson,1950,27
M,Antonia,1950,27
F,Diedra,1950,27
F,Verlean,1950,27
M,Abran,1950,27
F,Mindi,1950,27
M,Howie,1950,27
M,Aloysius,1950,27
F,Jodelle,1950,27
F,Ladawn,1950,27
F,Celestina,1950,27
F,Cecil,1950,27
F,Delta,1950,27
M,Aniceto,1950,27
M,Coley,1950,26
M,Jones,1950,26
F,Versie,1950,26
F,Teryl,1950,26
F,Lin,1950,26
F,Midge,1950,26
F,Vallerie,1950,26
F,Cyd,1950,26
F,Jonni,1950,26
F,Ileen,1950,26
F,Jonette,1950,26
F,Alix,1950,26
F,Cyndee,1950,26
F,Jani,1950,26
F,Carie,1950,26
F,Kyra,1950,26
F,Sherre,1950,26
F,Laree,1950,26
M,Mickael,1950,26
M,Farrel,1950,26
M,Valente,1950,26
M,Nino,1950,26
M,Serafin,1950,26
M,Hobart,1950,26
M,Lisa,1950,26
F,Inga,1950,26
M,Pamela,1950,26
F,Lorel,1950,26
F,Myla,1950,26
M,Dorman,1950,26
M,Ellery,1950,26
F,Soraida,1950,26
M,Hillel,1950,26
M,Aden,1950,26
F,Annice,1950,25
F,Wendolyn,1950,25
F,Gaile,1950,25
F,Teddy,1950,25
F,Blythe,1950,25
F,Dallas,1950,25
F,Peggi,1950,25
F,Regan,1950,25
F,Eilene,1950,25
F,Astrid,1950,25
M,Darryle,1950,25
M,Augie,1950,25
M,Farley,1950,25
M,Markus,1950,25
M,Erie,1950,25
M,Tammy,1950,25
F,Velva,1950,25
M,Lennis,1950,25
F,Jon,1950,25
F,Jenna,1950,25
F,Angelene,1950,25
M,Hoyle,1950,25
M,Colon,1950,25
F,Azalea,1950,25
F,Louis,1950,25
M,Berkley,1950,25
F,Azalee,1950,25
F,Lyndia,1950,25
F,Fidela,1950,25
M,Onesimo,1950,25
F,Charlsie,1950,24
M,Leodis,1950,24
F,Jerilynn,1950,24
F,Lorilee,1950,24
F,Cheree,1950,24
F,Lorette,1950,24
F,Elizebeth,1950,24
F,Kristan,1950,24
F,Tamre,1950,24
F,Tanja,1950,24
M,Niel,1950,24
M,Donaciano,1950,24
M,Kipp,1950,24
M,Dereck,1950,24
M,Tobias,1950,24
F,Mozell,1950,24
F,Glennis,1950,24
F,Keena,1950,24
F,Tanna,1950,24
F,Resa,1950,24
F,Genevia,1950,24
F,Eleanora,1950,24
F,Patience,1950,24
M,Arvin,1950,24
F,Clemmie,1950,24
M,Rayvon,1950,24
F,Devora,1950,24
M,Barrie,1950,24
M,Ariel,1950,24
M,Atlee,1950,24
F,Anastacia,1950,24
F,Eudelia,1950,24
F,Raul,1950,24
M,Nasario,1950,24
M,Osbaldo,1950,24
F,Odell,1950,23
M,Betty,1950,23
F,Catheryn,1950,23
F,Sibyl,1950,23
F,Brandy,1950,23
F,Jonelle,1950,23
F,Lorin,1950,23
F,Jyl,1950,23
F,Cammy,1950,23
F,Cristie,1950,23
F,Milissa,1950,23
F,Kristal,1950,23
F,Genise,1950,23
F,Jade,1950,23
F,Soraya,1950,23
M,Cornel,1950,23
M,Gerrit,1950,23
M,Nigel,1950,23
M,Kristian,1950,23
F,Ozella,1950,23
F,Kala,1950,23
M,Burley,1950,23
F,Marvel,1950,23
F,Shelita,1950,23
F,Sherrel,1950,23
F,Kerin,1950,23
F,Earlie,1950,23
F,Alease,1950,23
F,Shelva,1950,23
M,Gilmer,1950,23
M,Arsenio,1950,23
F,Tova,1950,23
M,Yehuda,1950,23
M,Giovanni,1950,23
F,Abelina,1950,23
F,Librada,1950,23
F,Lucilla,1950,23
M,Jeronimo,1950,23
M,Monico,1950,23
M,Remigio,1950,23
M,Secundino,1950,23
M,Asencion,1950,23
M,Rulon,1950,23
F,Arma,1950,22
M,Franky,1950,22
M,Shelley,1950,22
